Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Cereal fed bull,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.422442968,0.450608803,0.448092342,0.444441661,0.465558167,0.529892475,0.679372389,0.490295752,0.437386862,0.444268535,0.452915864,0.594733642,0.556689685,0.616442683,0.655436361,0.693243389,0.52641713,0.513378715,0.464951785,0.492334203,0.577607267,0.507060402,0.493604217,0.516226013,0.434996149,0.373309606,0.400424871,0.353648118,0.338485808,0.3223203,0.315829441,0.299902928
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.10453663,1.145154736,1.175529219,1.215463669,1.240898688,1.266040491,1.301870004,1.30377619,1.362953554,1.343481522,1.295935664,1.209606251,1.18069671,1.215572233,1.24403311,1.282601481,1.248581022,1.248368515,1.208135126,1.184978857,1.216552768,1.218866981,1.206598955,1.158242499,1.139915984,1.15229371,1.156380878,1.186494357,1.158189017,1.091606046,1.079249408,1.066539664
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.173917019,0.169571025,0.169617129,0.169444684,0.171233506,0.165502929,0.170486174,0.162236653,0.161203189,0.163089388,0.157481625,0.152261465,0.153770356,0.153029825,0.150375695,0.15235019,0.149429252,0.154040262,0.150842284,0.16272586,0.168999656,0.172955594,0.170745586,0.172586699,0.185590022,0.187886555,0.185338312,0.168156139,0.163606311,0.169841283,0.174867554,0.183326693
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.170313347,0.167065471,0.176565691,0.175705305,0.177511838,0.197347933,0.208935566,0.212522998,0.205004266,0.208786238,0.194389404,0.180717378,0.161057956,0.166048696,0.175493474,0.123924323,0.119351704,0.117340488,0.115066797,0.116467439,0.122784111,0.123074153,0.123058275,0.12514855,0.131791765,0.12796782,0.133210757,0.1323429,0.123863031,0.128248554,0.127338668,0.132141968
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.195248241,0.197164531,0.206738095,0.215485782,0.209056298,0.214971198,0.237011689,0.234152895,0.221988934,0.218239263,0.213469638,0.203414404,0.192178894,0.181497256,0.191018137,0.269271913,0.27351863,0.262957616,0.249355251,0.250963128,0.258700119,0.263208606,0.253689126,0.250403283,0.265897494,0.249862912,0.238583171,0.239191079,0.225121639,0.219806515,0.209317053,0.197331279
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Heifers for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.216260697,0.193298222,0.206543104,0.23165948,0.226835536,0.215423857,0.232766539,0.25704725,0.236584668,0.229041118,0.215111281,0.227124272,0.255585576,0.252126629,0.249872992,0.316454353,0.316137469,0.321467191,0.313804226,0.325184462,0.339854468,0.338689461,0.327776658,0.309819642,0.311398115,0.311916853,0.310979051,0.28765118,0.288924846,0.312664879,0.311594658,0.308294963
Non Methane VOC,3B1b,Silage - Storage,Other cattle - Steers,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.165700711,1.066795913,1.06053365,1.055881219,1.057050584,1.020197089,0.990886362,1.012847578,1.017867368,0.981761525,1.02516754,0.923753692,0.934988707,0.97584217,0.977033822,1.029568859,1.052444907,1.047381693,1.013658767,1.031671503,1.011623854,0.989500592,0.994855318,0.960153596,1.015916419,1.06707359,1.062465336,1.0497359,1.010799477,1.007271536,0.982692133,0.995283426
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Beef females for slaughter,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.003550703,4.034973682,4.047857295,3.80107935,3.9320382,3.927413829,4.047682111,4.072026506,4.076008314,4.050002432,4.003272863,3.642011676,3.491591049,3.702874496,3.787713223,3.54873789,3.536652962,3.606589271,3.452126467,3.308524056,3.229705161,3.042072666,3.043914434,3.019522065,3.063101577,3.116236461,3.154148712,3.085944695,3.051624653,3.099180986,3.080496087,3.12182821
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Bulls for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.395256558,0.399362907,0.401775657,0.403746067,0.406041381,0.419850051,0.440988323,0.419610954,0.401044104,0.407124287,0.396698217,0.407525629,0.390264364,0.396904898,0.407116547,0.397700879,0.392942643,0.395921074,0.401509353,0.399612244,0.408218159,0.400483838,0.391377243,0.386712626,0.386286356,0.380425928,0.380362995,0.395302119,0.385088263,0.365808134,0.367791688,0.362702875
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Cereal fed bull,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.689771871,1.802435212,1.792369368,1.777766645,1.862232669,2.119569899,2.717489558,1.961183007,1.749547448,1.777074138,1.811663457,2.378934568,2.22675874,2.465770732,2.621745442,2.772973557,2.10566852,2.053514861,1.859807139,1.969336813,2.310429068,2.028241606,1.974416867,2.064904054,1.739984595,1.493238423,1.601699484,1.414592473,1.353943231,1.2892812,1.263317764,1.19961171
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.41814652,4.580618944,4.702116875,4.861854677,4.96359475,5.064161963,5.207480014,5.215104761,5.451814216,5.373926086,5.183742656,4.838425002,4.722786841,4.862288931,4.976132441,5.130405925,4.994324088,4.993474061,4.832540504,4.739915428,4.866211073,4.875467924,4.826395821,4.632969994,4.559663934,4.609174841,4.625523511,4.745977428,4.63275607,4.366424184,4.316997632,4.266158658
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.695668076,0.678284099,0.678468514,0.677778736,0.684934025,0.662011717,0.681944696,0.64894661,0.644812755,0.652357552,0.629926501,0.609045861,0.615081422,0.612119301,0.601502781,0.609400762,0.597717008,0.61616105,0.603369134,0.650903439,0.675998625,0.691822376,0.682982345,0.690346796,0.742360088,0.75154622,0.741353249,0.672624556,0.654425246,0.679365131,0.699470217,0.733306773
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.681253387,0.668261884,0.706262764,0.702821219,0.710047352,0.789391732,0.835742266,0.850091994,0.820017064,0.83514495,0.777557616,0.722869512,0.644231822,0.664194785,0.701973897,0.495697292,0.477406815,0.469361954,0.46026719,0.465869754,0.491136443,0.492296613,0.4922331,0.500594199,0.527167061,0.51187128,0.532843029,0.529371599,0.495452124,0.512994214,0.509354674,0.528567871
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.780992962,0.788658125,0.826952379,0.861943127,0.836225191,0.859884792,0.948046757,0.93661158,0.887955735,0.87295705,0.85387855,0.813657616,0.768715575,0.725989026,0.764072548,1.077087652,1.094074519,1.051830463,0.997421005,1.003852511,1.034800477,1.052834424,1.014756503,1.001613133,1.063589976,0.999451647,0.954332685,0.956764315,0.900486556,0.879226058,0.837268211,0.789325118
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Heifers for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.86504279,0.773192888,0.826172415,0.926637918,0.907342144,0.861695427,0.931066154,1.028188999,0.946338672,0.916164473,0.860445124,0.908497086,1.022342303,1.008506515,0.999491969,1.265817411,1.264549877,1.285868763,1.255216906,1.300737848,1.359417872,1.354757844,1.311106634,1.239278567,1.245592462,1.24766741,1.243916204,1.15060472,1.155699382,1.250659516,1.246378633,1.233179852
Non Methane VOC,3B1b,Silage - Housing,Other cattle - Steers,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.662802846,4.267183654,4.2421346,4.223524875,4.228202337,4.080788356,3.963545446,4.051390311,4.071469471,3.927046098,4.100670159,3.695014768,3.739954828,3.903368678,3.90813529,4.118275435,4.209779628,4.189526772,4.05463507,4.126686011,4.046495416,3.958002367,3.979421272,3.840614384,4.063665678,4.268294359,4.249861344,4.1989436,4.04319791,4.029086143,3.930768532,3.981133705
Non Methane VOC,3B2,Wastes - Direct,Sheep,kilotonne,1.575125016,1.569090054,1.62340471,1.683754327,1.719964098,1.707894174,1.707894174,1.695824251,1.7984186,1.804453562,1.894977988,1.937222721,1.997572338,2.057921955,2.111339635,2.161971697,2.246691998,2.365918521,2.504216007,2.630518462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,3B2,Housing,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.450635649,0.453846435,0.477292304,0.486684024,0.461600048,0.461244626,0.455308134,0.473387027,0.485566811,0.481070778,0.464677097,0.412428184,0.408060071,0.398792882,0.400133061,0.38630753,0.366133261,0.368787843,0.342580092,0.330072386,0.325597638,0.341110966,0.352598858,0.349213998,0.374219531,0.369132107,0.363207621,0.378863568,0.363299185,0.38126328,0.36724302,0.371613779
Non Methane VOC,3B2,Housing,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.017784247,0.018050885,0.019380334,0.019374829,0.01791759,0.01766501,0.017075491,0.018209946,0.019016063,0.018428787,0.017695475,0.015471916,0.015207578,0.014766159,0.01475343,0.01506721,0.014164513,0.014722894,0.01359415,0.013427406,0.013007889,0.013797147,0.0141693,0.013839695,0.015071302,0.014448172,0.014164938,0.014893108,0.013904367,0.015017071,0.014750843,0.014747979
Non Methane VOC,3B2,Housing,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002415997,0.002428878,0.002467314,0.00247539,0.002403586,0.00242234,0.002376241,0.002437986,0.002599944,0.002805636,0.002356238,0.00212624,0.00203798,0.002020429,0.002032583,0.002048354,0.002054447,0.001954424,0.001870908,0.001798655,0.001723053,0.001822034,0.001890952,0.002034577,0.002006675,0.00196867,0.001957852,0.002002774,0.001956603,0.002019137,0.001933354,0.001954408
Non Methane VOC,3B2,Storage,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.304758452,0.306929861,0.322785967,0.329137453,0.312173518,0.311933151,0.307918386,0.320144884,0.328381898,0.325341295,0.314254483,0.278919289,0.275965197,0.269697929,0.270604273,0.261254264,0.247610694,0.24940595,0.231682022,0.22322324,0.220197031,0.230688473,0.23845757,0.236168438,0.253079323,0.24963877,0.245632126,0.256220019,0.245694049,0.25784291,0.248361208,0.25131709
Non Methane VOC,3B2,Storage,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.012027232,0.012207556,0.013106643,0.01310292,0.01211741,0.011946594,0.011547911,0.012315127,0.012860292,0.012463125,0.011967197,0.010463436,0.010284668,0.009986142,0.009977534,0.010189739,0.009579258,0.009956883,0.009193529,0.009080763,0.008797049,0.009330813,0.009582495,0.009359588,0.010192506,0.009771092,0.009579545,0.010071996,0.009403325,0.010155831,0.009975784,0.009973847
Non Methane VOC,3B2,Storage,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001633904,0.001642615,0.001668609,0.001674071,0.001625511,0.001638194,0.001607018,0.001648775,0.001758305,0.001897412,0.00159349,0.001437946,0.001378257,0.001366387,0.001374607,0.001385272,0.001389393,0.001321749,0.001265269,0.001216405,0.001165276,0.001232216,0.001278824,0.001375955,0.001357086,0.001331383,0.001324067,0.001354448,0.001323223,0.001365514,0.0013075,0.001321738
Non Methane VOC,3B2,Silage - Storage,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.375529708,0.378205363,0.397743587,0.40557002,0.384666707,0.384370522,0.379423445,0.394489189,0.404639009,0.400892315,0.387230914,0.343690154,0.340050059,0.332327402,0.333444217,0.321922942,0.305111051,0.307323203,0.28548341,0.275060322,0.271331365,0.284259138,0.293832381,0.291011665,0.311849609,0.307610089,0.302673018,0.31571964,0.302749321,0.3177194,0.30603585,0.309678149
Non Methane VOC,3B2,Silage - Storage,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.014820206,0.015042404,0.016150278,0.016145691,0.014931325,0.014720841,0.014229576,0.015174955,0.015846719,0.015357323,0.014746229,0.012893264,0.012672981,0.012305132,0.012294525,0.012556008,0.011803761,0.012269078,0.011328458,0.011189505,0.010839907,0.011497623,0.01180775,0.011533079,0.012559418,0.012040143,0.011804115,0.012410924,0.011586973,0.012514226,0.012292369,0.012289982
Non Methane VOC,3B2,Silage - Storage,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.002013331,0.002024065,0.002056095,0.002062825,0.002002989,0.002018617,0.001980201,0.002031655,0.00216662,0.00233803,0.001963532,0.001771867,0.001698317,0.001683691,0.001693819,0.001706961,0.001712039,0.001628686,0.00155909,0.001498879,0.001435877,0.001518362,0.001575793,0.001695481,0.001672229,0.001640558,0.001631543,0.001668979,0.001630503,0.001682614,0.001611128,0.001628673
Non Methane VOC,3B2,Silage - Housing,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.502118832,1.512821451,1.590974347,1.62228008,1.538666828,1.537482086,1.517693779,1.577956758,1.618556037,1.60356926,1.548923658,1.374760614,1.360200237,1.329309608,1.33377687,1.287691767,1.220444203,1.229292811,1.141933641,1.100241288,1.085325459,1.137036552,1.175329525,1.16404666,1.247398435,1.230440356,1.210692071,1.262878559,1.210997282,1.2708776,1.2241434,1.238712597
Non Methane VOC,3B2,Silage - Housing,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.059280823,0.060169618,0.064601114,0.064582763,0.059725299,0.058883365,0.056918305,0.060699821,0.063386877,0.06142929,0.058984917,0.051573054,0.050691926,0.049220528,0.049178102,0.050224032,0.047215043,0.049076313,0.045313833,0.044758022,0.043359629,0.04599049,0.047230999,0.046132316,0.050237673,0.048160572,0.047216461,0.049643694,0.046347892,0.050056904,0.049169476,0.04915993
Non Methane VOC,3B2,Silage - Housing,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.008053323,0.00809626,0.00822438,0.008251299,0.008011955,0.008074468,0.007920803,0.008126621,0.008666481,0.00935212,0.007854127,0.007087467,0.006793266,0.006734763,0.006775276,0.006827846,0.006848156,0.006514746,0.006236362,0.005995516,0.00574351,0.006073448,0.006303173,0.006781923,0.006688917,0.006562232,0.006526172,0.006675914,0.006522011,0.006730457,0.006444513,0.006514693
Non Methane VOC,3B3,Wastes - Direct,Pigs,kilotonne,3.903901888,4.193079806,4.144883486,4.337668764,4.096687166,3.61472397,3.807509249,3.71111661,3.71111661,3.807509249,3.759312929,3.759312929,3.855705568,3.952098208,3.75432943,3.839630168,3.874187411,3.876675305,3.896162523,3.665832794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,3B3,Housing,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.051833112,0.053397372,0.053967261,0.05600919,0.054469757,0.051351889,0.050992482,0.052081406,0.049274509,0.04261906,0.035031894,0.033527959,0.029304593,0.025049304,0.025048127,0.023344351,0.023457859,0.021718621,0.020445228,0.021947173,0.019874152,0.019466241,0.019002758,0.017634776,0.016848515,0.017612311,0.017563825,0.015981837,0.014985126,0.014288722,0.013514931,0.014092451
Non Methane VOC,3B3,Housing,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.727215614,0.738360502,0.744515784,0.751581827,0.745074473,0.718832474,0.692500777,0.74897691,0.767630167,0.675068394,0.607719633,0.536827966,0.502264175,0.429797698,0.446922579,0.420604868,0.433506382,0.426149993,0.421641874,0.415053085,0.392083913,0.386392366,0.391288209,0.4204169,0.423999416,0.416156125,0.422300068,0.426598559,0.421799566,0.433725637,0.422463919,0.451696312
Non Methane VOC,3B3,Housing,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.381558321,0.38975778,0.380645136,0.392719805,0.40359001,0.379174753,0.378633778,0.400426029,0.404578346,0.367964784,0.315366472,0.282184488,0.279912806,0.260375081,0.269528005,0.245580623,0.244458022,0.233605533,0.228504228,0.234586894,0.218958207,0.218425512,0.218811261,0.254545397,0.239751524,0.235789864,0.25035189,0.26324446,0.279833397,0.273315357,0.285707091,0.29394893
Non Methane VOC,3B3,Housing,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.128858509,0.132781457,0.138415532,0.13998251,0.147933021,0.157890041,0.175477387,0.177138165,0.175084664,0.162810089,0.151930933,0.143348447,0.138563969,0.139375336,0.133553477,0.137182909,0.138134508,0.141586599,0.136596994,0.132410159,0.125579284,0.125651601,0.127913994,0.13749637,0.140869848,0.137190184,0.139710856,0.141335846,0.13910983,0.144966032,0.14314143,0.153230173
Non Methane VOC,3B3,Housing,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.232070827,0.234216792,0.238831518,0.261124759,0.238888274,0.22970021,0.251170541,0.27333254,0.241864244,0.210665535,0.178455901,0.152921833,0.168364531,0.15798112,0.153865351,0.15538231,0.160465239,0.142475758,0.132147914,0.137160255,0.16689132,0.171678664,0.177897836,0.179159404,0.162736536,0.166205557,0.159126802,0.161657033,0.164446218,0.166509422,0.1717585,0.17251104
Non Methane VOC,3B3,Housing,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.793544875,0.81537818,0.807536817,0.8250309,0.816726057,0.773796052,0.767797968,0.807774471,0.798427984,0.713290383,0.634668705,0.62306748,0.571479105,0.523170576,0.53089133,0.476114149,0.47411716,0.470891708,0.4321555,0.468153021,0.425963517,0.427760692,0.421789818,0.420537704,0.412275434,0.416038858,0.425431434,0.427232152,0.415943086,0.421487135,0.409897447,0.407629971
Non Methane VOC,3B3,Storage,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.007536076,0.007705238,0.00776491,0.008005425,0.007743687,0.00731227,0.007271116,0.007444561,0.007017872,0.005821224,0.004747402,0.004559673,0.004029586,0.003506584,0.003464722,0.003214448,0.003193069,0.002962164,0.002749107,0.002922141,0.002674902,0.002562849,0.00249325,0.002291635,0.002259528,0.00231106,0.002294232,0.002118463,0.001997601,0.001884241,0.001779772,0.001830834
Non Methane VOC,3B3,Storage,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.266001867,0.270037538,0.272700466,0.275815239,0.273674427,0.263954613,0.254099179,0.274832203,0.281152931,0.248319442,0.223709319,0.197478721,0.185927344,0.161239829,0.169641338,0.160262603,0.166568811,0.162869796,0.159959187,0.156718472,0.147833483,0.145326614,0.146187959,0.156596736,0.155097826,0.151775729,0.153684842,0.156777499,0.15496649,0.159783635,0.155496524,0.166461288
Non Methane VOC,3B3,Storage,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41537235,0.429141592,0.423127018,0.440189607,0.455577617,0.431189924,0.434176741,0.46277063,0.471522545,0.432493034,0.370106627,0.329845283,0.330992826,0.309012821,0.322548947,0.293319067,0.293661787,0.281308087,0.275520813,0.284043413,0.264677807,0.262389987,0.262199793,0.303777046,0.2798596,0.27424442,0.290595696,0.308193358,0.32822282,0.320762879,0.333826339,0.344761448
Non Methane VOC,3B3,Storage,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.047269016,0.048751431,0.050788072,0.051449656,0.054660255,0.058388405,0.064923104,0.065236502,0.064373541,0.060081,0.056007381,0.052880408,0.051404274,0.052218621,0.0506209,0.052044659,0.053239627,0.054556332,0.052146263,0.050192638,0.047359252,0.047112751,0.048087458,0.051524797,0.051724385,0.050467511,0.051253687,0.05240855,0.051586133,0.053742983,0.052815269,0.056532193
Non Methane VOC,3B3,Storage,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.053439897,0.053583096,0.055568409,0.060603682,0.055858641,0.054149528,0.059608054,0.064584631,0.056893864,0.049475944,0.042598776,0.036483976,0.040427983,0.034635676,0.030433134,0.026896147,0.024270433,0.023678134,0.025110503,0.027368397,0.033729504,0.034181562,0.034921156,0.035103464,0.031619252,0.03215734,0.030562799,0.031434148,0.031987323,0.032424534,0.03395743,0.033883487
Non Methane VOC,3B3,Storage,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25359731,0.26281666,0.261897901,0.268967239,0.267694502,0.255357464,0.254736587,0.269885048,0.266582132,0.238071771,0.21159465,0.207709387,0.188392835,0.163372967,0.146356278,0.118883381,0.107370472,0.116181281,0.116343387,0.140736422,0.12674034,0.126062824,0.123409688,0.122048175,0.116348927,0.117169322,0.11949279,0.120652315,0.117834278,0.118578774,0.114749255,0.115569379
Non Methane VOC,3B3,Silage - Storage,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Storage,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Storage,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Storage,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Storage,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Storage,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Housing,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Housing,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Housing,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Housing,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Housing,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B3,Silage - Housing,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non Methane VOC,3B4d,Wastes - Direct,Goats,kilotonne,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,0.007972277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Non Methane VOC,3B4d,Housing,Goats,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001416286,0.001617814,0.001593542,0.001487934,0.001377573,0.00109255,0.001228441,0.001199965,0.001186353,0.001158442,0.001078597,0.001086312,0.001356438,0.001284868,0.001329841,0.001373304,0.001421651,0.001386913,0.001396762,0.001453488,0.001350061,0.001369003,0.001420672,0.001418362,0.001453777,0.001462768,0.00150514,0.001525651,0.001574633,0.001618719,0.001632389,0.001610396
Non Methane VOC,3B4d,Storage,Goats,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000613985,0.000701351,0.000690829,0.000645046,0.000597203,0.00047364,0.000532551,0.000520206,0.000514305,0.000502205,0.000467591,0.000470936,0.00058804,0.000557013,0.00057651,0.000595352,0.000616311,0.000601252,0.000605521,0.000630113,0.000585276,0.000593487,0.000615887,0.000614885,0.000630238,0.000634136,0.000652505,0.000661397,0.000682632,0.000701744,0.00070767,0.000698136
