Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nitrogen oxides (NOx expressed as NO2),3Da2a,Poultry - Other,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.022257903,0.023188681,0.0205335,0.021261444,0.02267683,0.025978908,0.031458324,0.057506857,0.047455118,0.046139621,0.068742487,0.073484345,0.057126581,0.068310383,0.071384082,0.072542921,0.102807368,0.072022685,0.077286422,0.080340965,0.087438447,0.087089263,0.079816264,0.072312734,0.07791982,0.06385325,0.066610478,0.064233562,0.062374016,0.065430333,0.057482166,0.062673949
Nitrogen oxides (NOx expressed as NO2),3Da2a,Sheep - Ram,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000383233,0.00038524,0.000391173,0.00039239,0.000381239,0.000384187,0.000376935,0.000386644,0.000412237,0.000444944,0.000373587,0.000337053,0.000323082,0.000320342,0.000322283,0.000324771,0.000325901,0.000309874,0.000296733,0.000285226,0.000273322,0.000288899,0.000299825,0.000322846,0.000318214,0.000312145,0.000310513,0.000317594,0.000310269,0.000319995,0.000306371,0.000309823
Nitrogen oxides (NOx expressed as NO2),3Da2a,Pig - Sow,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0988719,0.099134033,0.095910316,0.0956484,0.09229359,0.085457476,0.082702579,0.084915899,0.081411816,0.069764633,0.060468411,0.057825147,0.051365672,0.046600187,0.04371891,0.03826818,0.036974185,0.036191068,0.032605877,0.03520362,0.032218819,0.032397689,0.032068913,0.032355319,0.031430051,0.031710694,0.032292661,0.032501355,0.031794975,0.032040272,0.030860196,0.031412508
Nitrogen oxides (NOx expressed as NO2),3Da2a,Poultry - Turkeys,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.175601064,0.182214599,0.165468138,0.169274574,0.182091456,0.190580368,0.234739892,0.186351717,0.214662252,0.197255704,0.147869196,0.140178293,0.11432981,0.100288379,0.103170197,0.096410526,0.084419668,0.053791983,0.076853975,0.061945466,0.051796474,0.051850225,0.049170322,0.051852815,0.047436218,0.05161321,0.048544167,0.050470343,0.053163921,0.048677153,0.045147862,0.047096743
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Beef females for slaughter,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.326467877,0.330585072,0.332760014,0.309757089,0.320152468,0.318355625,0.329035261,0.324061845,0.324458382,0.325360519,0.322840933,0.295422123,0.286181174,0.30109201,0.30723452,0.29688563,0.296255472,0.301800397,0.288904559,0.278791652,0.271811044,0.253914436,0.252381521,0.253126418,0.256309172,0.257380859,0.25900683,0.252776631,0.251245303,0.255233113,0.252376964,0.256001127
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Bulls for breeding,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.032170445,0.032567517,0.032943655,0.03332172,0.033867883,0.03500246,0.037025395,0.035754132,0.034671999,0.035069305,0.034104024,0.034964449,0.033708685,0.034173182,0.035065485,0.037585766,0.037061366,0.037239195,0.037847958,0.03757793,0.038322383,0.037546792,0.036716449,0.036088604,0.035987872,0.035395008,0.035132264,0.03650286,0.035606252,0.033833757,0.034057427,0.033565686
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Cereal fed bull,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.135192392,0.144558893,0.144494069,0.143571051,0.150719129,0.171775999,0.221029909,0.160262579,0.143359913,0.145548054,0.143487919,0.190638101,0.18009485,0.197190704,0.209701299,0.226178431,0.170334638,0.165451676,0.149542768,0.159034864,0.186753336,0.163006033,0.157695263,0.166688461,0.138611565,0.11701542,0.125604525,0.110977054,0.107498111,0.102281721,0.099845204,0.094000027
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Cows,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.366369957,0.382424621,0.395490633,0.411327408,0.422112677,0.432552234,0.44774198,0.449047326,0.469653018,0.461802442,0.446522722,0.419164916,0.4103683,0.419883912,0.42881758,0.446261029,0.433232059,0.433440037,0.418952911,0.410884099,0.42174677,0.422877991,0.418915056,0.401539058,0.393343889,0.396917713,0.396536107,0.402967759,0.393005795,0.371394263,0.367335938,0.363759884
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Dairy Calves Female,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.041569278,0.040526318,0.040069877,0.039990555,0.040533666,0.039072796,0.039771831,0.037774414,0.037411321,0.037707309,0.036296122,0.035003288,0.035236119,0.034942864,0.034234924,0.034509751,0.033775187,0.034581648,0.034231545,0.036941963,0.038197283,0.039164238,0.039013689,0.039318849,0.041313144,0.042294381,0.041678906,0.037782731,0.036839206,0.037733536,0.038738104,0.040678173
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Dairy Replacements Female,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.054105093,0.053191049,0.056186625,0.056249352,0.057160295,0.063474831,0.067130582,0.06832885,0.06601586,0.066993821,0.062249283,0.058231084,0.052543861,0.054657389,0.057225805,0.041797604,0.040479416,0.039681087,0.038893583,0.039477401,0.04133001,0.041694743,0.042062004,0.042664661,0.044373646,0.043105135,0.044620393,0.044535857,0.041953235,0.043263678,0.042982729,0.044949717
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Dairy In Calf Heifers,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.060869318,0.061494338,0.064507717,0.067366572,0.065654903,0.067764603,0.074589919,0.07366329,0.069807175,0.068488126,0.067046215,0.063972583,0.060391363,0.057267592,0.060174231,0.083262603,0.084609216,0.081443397,0.077286314,0.077469101,0.079450674,0.080843348,0.078463623,0.077580726,0.081033894,0.076401813,0.072589456,0.072665079,0.068482644,0.066903335,0.063689343,0.060643783
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Heifers for breeding,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.082110384,0.074011888,0.079312999,0.088886183,0.087296581,0.083724044,0.090814477,0.101007007,0.092875918,0.089301993,0.084199611,0.088497895,0.098777793,0.097418192,0.09685094,0.112489287,0.112859474,0.114638838,0.112319729,0.116084997,0.121161997,0.121008487,0.116871091,0.110375473,0.109871334,0.109586827,0.108725688,0.099606253,0.100185565,0.108755377,0.107830023,0.106613434
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Steers,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.375635721,0.344715149,0.34446533,0.343899185,0.345178693,0.333649897,0.325357488,0.3346849,0.337423207,0.32516136,0.338803315,0.305471412,0.309764676,0.321194241,0.321046866,0.3425518,0.349513485,0.345736438,0.333414164,0.338298025,0.32997557,0.321623526,0.321990698,0.31190082,0.328728671,0.342435632,0.339114718,0.335027049,0.323222515,0.321448497,0.311904044,0.316349083
Nitrogen oxides (NOx expressed as NO2),3Da2a,Agricultural Horses,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015509285,0.016077744,0.016563742,0.019119219,0.019954912,0.020963036,0.021898136,0.021564979,0.021414976,0.01952115,0.022003758,0.022141825,0.023564533,0.023031668,0.025318759,0.026519796,0.02975127,0.029435096,0.028397822,0.028900775,0.023903722,0.02402737,0.024183922,0.022520899,0.023270222,0.021682341,0.020562018,0.01982489,0.019176056,0.019280911,0.018125669,0.017756262
Nitrogen oxides (NOx expressed as NO2),3Da2a,Deer,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001772147,0.001772147,0.001969613,0.001969613,0.001382065,0.001382065,0.001287231,0.001360042,0.001144528,0.001348356,0.001348356,0.001241611,0.001371765,0.001177864,0.001211273,0.001243484,0.001338317,0.001161609,0.001175525,0.001253522,0.001159437,0.001221686,0.001166778,0.00119116,0.001197041,0.001149361,0.001160373,0.001167452,0.001264047,0.001409819,0.001424576,0.001736908
Nitrogen oxides (NOx expressed as NO2),3Da2a,Goats,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000380534,0.000434682,0.00042816,0.000399785,0.000370133,0.000293551,0.000330063,0.000322412,0.000318755,0.000311255,0.000289802,0.000291875,0.000364454,0.000345224,0.000357308,0.000368985,0.000381976,0.000372642,0.000375288,0.00039053,0.00036274,0.00036783,0.000381713,0.000381092,0.000390607,0.000393023,0.000404408,0.000409919,0.000423079,0.000434925,0.000438598,0.000432688
Nitrogen oxides (NOx expressed as NO2),3Da2b,Sewage Sludge Application - Direct,Sewage sludge N applied to soil,kilotonne,0.300045058,0.301640417,0.302550279,0.303230922,0.303299418,0.303246024,0.303194247,0.303052941,0.30298876,0.303323688,0.303806934,0.30395687,0.303596593,0.303731427,0.304236246,0.305016667,0.305716727,0.30636501,0.306971225,0.307834703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),3Da2b,Sewage Sludge Cake - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.296899267,0.29789544,0.283407351,0.294703419,0.29479595,0.320362116,0.307331513,0.306676883,0.295237165,0.320088578,0.345504603,0.485334245,0.524338616,0.617682518,0.652717725,0.710019528,0.753263482,0.779013638,0.795301146,0.766295247,0.75095294,0.73575686,0.74450402,0.754590777,0.781059225,0.833949581,0.840712584,0.867339579,0.907900554,0.912143552,0.912145165,0.912145165
Nitrogen oxides (NOx expressed as NO2),3Da2b,Sewage Sludge Liquid - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015626277,0.015678707,0.014916176,0.015510706,0.015515576,0.016861164,0.016175343,0.016140889,0.015538798,0.016846767,0.018184453,0.025543908,0.027596769,0.032509606,0.034353564,0.037369449,0.039645446,0.041000718,0.041857955,0.040331329,0.039523839,0.038724045,0.039184422,0.039715304,0.04110838,0.043892083,0.044248031,0.045649452,0.04778424,0.048007555,0.04800764,0.04800764
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Beef females for slaughter - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,9.14E-06,9.30E-06,8.98E-06,5.11E-05,5.17E-05,5.17E-05,5.96E-05,5.91E-05,5.81E-05,5.92E-05,5.56E-05,5.23E-05,5.45E-05,5.62E-05,6.03E-05,0.000137597,0.00013988,0.000273789,0.000263646,0.000476481,0.000589438,0.001313644,0.001835786,0.003887536,0.005194183,0.00757557,0.00925681,0.009524949,0.009828292,0.009968735,0.01011608
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Broilers - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09E-05,2.66E-05,2.61E-05,0.000517967,0.000471262,0.001568222,0.00218391,0.003893497,0.004846121,0.016260863,0.020218758,0.045054132,0.048318792,0.050455208,0.048643082,0.049207626,0.050618483
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Bulls for breeding - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,8.28E-07,8.26E-07,8.55E-07,4.91E-06,5.13E-06,5.28E-06,5.65E-06,5.34E-06,5.44E-06,5.45E-06,6.04E-06,5.71E-06,5.73E-06,5.91E-06,7.14E-06,1.56E-05,1.62E-05,3.35E-05,3.36E-05,6.74E-05,8.80E-05,0.00018371,0.000250257,0.000516171,0.000672665,0.000946103,0.001204525,0.001207692,0.001167496,0.001204063,0.001183707
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Cereal fed bull - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,3.88E-06,3.84E-06,3.93E-06,2.25E-05,2.56E-05,3.18E-05,2.67E-05,2.43E-05,2.46E-05,2.91E-05,3.76E-05,3.44E-05,3.79E-05,4.02E-05,4.79E-05,8.11E-05,7.98E-05,0.0001448,0.0001532,0.000343092,0.000410099,0.00086592,0.001275841,0.002170564,0.00247581,0.003776194,0.004102441,0.004102155,0.003971258,0.00396798,0.003731114
Nitrogen oxides (NOx expressed as NO2),3Da2c,Compost,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Cows - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1.01E-05,1.03E-05,1.05E-05,4.80E-05,4.99E-05,5.04E-05,5.87E-05,6.16E-05,6.07E-05,5.94E-05,5.54E-05,5.42E-05,5.60E-05,5.79E-05,7.36E-05,0.000185118,0.00018664,0.000334425,0.000330784,0.00063621,0.000837678,0.001751068,0.002297503,0.004914174,0.006665672,0.009667257,0.012221019,0.012339503,0.011822342,0.011898789,0.011744533
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Dairy Calves Female - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.24E-05,1.23E-05,1.23E-05,1.22E-05,2.08E-05,2.01E-05,1.99E-05,2.05E-05,2.04E-05,2.03E-05,1.99E-05,1.98E-05,2.00E-05,1.93E-05,1.84E-05,2.14E-05,3.03E-05,3.15E-05,5.69E-05,6.13E-05,0.000133129,0.000190417,0.000329373,0.000446814,0.000924405,0.001255375,0.00196948,0.002125012,0.002194509,0.002285531,0.002411081,0.002586633
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Dairy Replacements Female - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.18E-05,1.19E-05,1.25E-05,1.23E-05,2.06E-05,2.33E-05,2.39E-05,2.64E-05,2.54E-05,2.55E-05,2.44E-05,2.30E-05,2.05E-05,1.98E-05,2.10E-05,1.59E-05,2.17E-05,2.15E-05,4.20E-05,4.25E-05,9.14E-05,0.000126787,0.000232634,0.000324207,0.000663447,0.000851778,0.001404854,0.001677789,0.001676796,0.001752443,0.0017899,0.001891888
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Dairy In Calf Heifers - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.52E-05,1.58E-05,1.64E-05,1.69E-05,2.73E-05,2.78E-05,2.98E-05,3.14E-05,2.99E-05,2.87E-05,2.84E-05,2.78E-05,2.68E-05,2.38E-05,2.46E-05,4.02E-05,5.96E-05,5.69E-05,9.47E-05,9.55E-05,0.000212564,0.000303551,0.000490598,0.000636059,0.001303136,0.001655329,0.002529301,0.002975965,0.002943993,0.002898753,0.002834261,0.002747003
Nitrogen oxides (NOx expressed as NO2),3Da2c,Dairy - Dairy Cows - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000220108,0.000219807,0.000219804,0.000218904,0.000372223,0.00036604,0.000366825,0.000391032,0.000387596,0.000390986,0.000386586,0.000400916,0.000412407,0.000405692,0.000398275,0.00043897,0.000652707,0.000664196,0.001169832,0.001175804,0.002596925,0.003693633,0.00636892,0.008716056,0.01827189,0.024858463,0.038633595,0.047015962,0.049818655,0.051631939,0.053384307,0.054942514
Nitrogen oxides (NOx expressed as NO2),3Da2c,Crop Digestates - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78E-06,6.28E-05,6.28E-05,0.000910687,0.004823973,0.015053954,0.030127414,0.054925677,0.084336824,0.150222121,0.221781285,0.296760277,0.334454986,0.340315807,0.341079705,0.346064607,0.352570577
Nitrogen oxides (NOx expressed as NO2),3Da2c,Food Digestates - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0.005914286,0.005914286,0.010021429,0.014689196,0.015099911,0.017776782,0.018122604,0.029376175,0.061228711,0.115390156,0.13757842,0.194696784,0.262939016,0.314624534,0.393637913,0.449515016,0.464542231,0.470578959,0.481848721,0.497401978
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other organic residue Digestates - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,1.29E-05,1.29E-05,1.29E-05,1.29E-05,1.29E-05,0.00045323,0.00045323,0.00045323,0.005681623,0.005860599,0.005860599,0.005943153,0.005943153,0.006218331,0.00649351,0.011666867,0.024200425,0.027069162,0.036085465,0.042682101,0.048358704,0.054220173,0.054220089,0.054220173,0.05480069
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Heifers for breeding - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2.51E-06,2.71E-06,2.78E-06,1.31E-05,1.22E-05,1.28E-05,1.60E-05,1.50E-05,1.48E-05,1.40E-05,1.55E-05,1.82E-05,1.75E-05,1.69E-05,2.61E-05,5.88E-05,5.99E-05,0.000105126,0.000109253,0.000229926,0.000308134,0.000583197,0.000735155,0.001587136,0.002177428,0.003103518,0.003476095,0.003566048,0.003920482,0.003961358,0.003909734
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Laying Hens - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74E-06,1.07E-05,1.10E-05,0.000173947,0.000186738,0.000589513,0.00098835,0.001840458,0.002297691,0.008085254,0.010874519,0.024128188,0.025189983,0.026318644,0.028950868,0.028999852,0.027024362
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Other - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47E-06,2.27E-06,1.64E-06,7.94E-05,8.39E-05,0.000188637,0.000374348,0.000703036,0.000861745,0.003076112,0.003541293,0.006027956,0.005852437,0.005631331,0.006020779,0.005233305,0.005693598
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Steers - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,8.86E-06,8.77E-06,9.01E-06,5.27E-05,5.10E-05,4.79E-05,5.66E-05,5.80E-05,5.56E-05,5.80E-05,5.39E-05,5.52E-05,5.61E-05,5.66E-05,7.19E-05,0.000161806,0.000163794,0.000324755,0.000333586,0.000641704,0.000844221,0.001789948,0.002375019,0.005228554,0.007305207,0.010332214,0.012553593,0.012505657,0.012650778,0.012549624,0.012722377
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Turkeys - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-06,2.17E-06,1.33E-06,9.80E-05,8.73E-05,0.000144807,0.000282738,0.000639363,0.000909429,0.002648987,0.004343595,0.007218598,0.006386629,0.00628002,0.005903457,0.005790167,0.005604515
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Breeding Flock - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-06,7.35E-06,7.26E-06,9.50E-05,0.000104315,0.00026033,0.000515474,0.001049991,0.001447498,0.005388801,0.007956167,0.022623552,0.023703264,0.023834096,0.024128641,0.022825229,0.02145317
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Ducks - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-06,1.32E-06,1.01E-06,3.90E-05,4.88E-05,9.04E-05,0.000168753,0.000322911,0.000448473,0.001154,0.001741699,0.002888837,0.003464968,0.002981983,0.002888636,0.003074417,0.003089039
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Geese - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08E-08,9.47E-08,7.46E-08,2.02E-06,2.45E-06,4.73E-06,7.97E-06,1.31E-05,1.64E-05,6.48E-05,0.00011478,0.000187322,0.000190952,0.000181983,0.000169059,0.000162522,0.000138809
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Growing Pullets - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68E-07,1.82E-06,2.24E-06,3.35E-05,3.16E-05,5.79E-05,0.000135162,0.000296259,0.000357981,0.001540172,0.001968723,0.004161739,0.004541065,0.004221075,0.005079076,0.004962195,0.005470614
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Boar - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.60E-06,8.71E-06,8.23E-06,7.59E-06,8.00E-06,9.42E-06,1.35E-05,2.03E-05,3.73E-05,7.44E-05,0.000103381,0.000123295,0.000107664,0.000103428,9.80E-05,9.40E-05,9.64E-05
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Fattening Pig 20 to 80 kg - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00051185,0.000761166,0.000764342,0.000733675,0.000707887,0.000825463,0.001288491,0.00195088,0.004031159,0.008368882,0.010705464,0.012898256,0.012972638,0.012809091,0.013157226,0.013248865,0.01376992
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Fattening Pig < 20 kg - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.16E-05,0.000133706,0.000130801,0.000125196,0.00012663,0.000146389,0.000283759,0.000405145,0.000864646,0.001664982,0.002182606,0.002851519,0.003022962,0.003236555,0.003142085,0.003424273,0.003445887
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Fattening Pig > 80 kg - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000225107,0.000329374,0.000332486,0.000317204,0.000309475,0.000365901,0.000605791,0.000904484,0.001799547,0.003711428,0.004718045,0.0056956,0.0057706,0.005704332,0.005892439,0.006020946,0.006261806
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Gilt - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.80E-05,3.85E-05,3.29E-05,2.61E-05,2.67E-05,4.06E-05,7.22E-05,0.000109738,0.000208394,0.000383377,0.000509072,0.000591143,0.000601365,0.000608211,0.000613174,0.000663942,0.000647026
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Sow - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000106985,0.000161752,0.000153357,0.000129468,0.000125399,0.00014825,0.000296072,0.000419138,0.000767069,0.001524633,0.002067943,0.0026064,0.002641303,0.00258553,0.002589132,0.002631388,0.002577227
Nitrogen oxides (NOx expressed as NO2),3Da3,Agricultural Horses PRP - direct,Excreta N returned at grazing,kilotonne,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,0.056679944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),3Da3,Deer PRP - Direct,Excreta N returned at grazing,kilotonne,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,0.003448481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),3Da3,Goats PRP - Direct,Excreta N returned at grazing,kilotonne,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,0.013767439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Broilers PRP - Direct,Excreta N returned at grazing,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),3Da3,Dairy Cows PRP - Direct,Excreta N returned at grazing,kilotonne,0.725309538,0.738165752,0.777310905,0.832771343,0.876413289,0.842629696,0.811094498,0.798699494,0.788091676,0.78342193,0.774024788,0.757421247,0.763532272,0.766184227,0.768563433,0.751080481,0.729162136,0.708685992,0.692293051,0.697633568,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
